year,box,attempt,species,id,sex,partner,laydate,hatchdate,clutch,hatched,fledged
2008,ex68,1,g,tj27864,2,,28,47,7,7,7
2008,w46,1,g,tj27872,1,j644930,30,51,8,3,1
2008,cp24,1,g,tj27899,2,n199505,34,54,9,9,5
2008,ex18,1,g,tj27904,2,t642473,21,44,10,9,9
2008,o16,1,g,tj27916,1,te79837,24,48,11,10,10
2008,o64,1,g,tj27940,1,tb27423,24,43,4,4,4
2008,o35,1,g,tj27951,1,tj27586,24,45,8,8,8
2008,tc8,1,g,tk25051,2,h300766,28,49,9,9,9
2008,wl61,1,g,tk25066,2,k578871,21,44,9,8,8
2008,hc2,1,g,tk25107,1,t640554,20,39,6,6,6
2008,ww33,1,g,tk25111,2,h300789,35,56,10,2,2
2008,mp13,1,g,tk25538,2,f459761,23,46,9,9,9
2008,c58,1,g,tk25571,2,tb27160,21,44,9,8,8
2008,b38,1,g,tk25601,2,t640068,34,49,7,7,7
2008,mp51,1,g,tk25619,1,tb27439,25,45,8,7,0
2008,mp50,1,g,tk25624,2,,16,37,7,6,5
2008,sw59,1,g,tk25625,2,tb27161,40,58,7,6,2
2008,mp70,1,g,tk25631,1,k199387,17,43,7,4,4
2008,o1,1,g,tk25654,2,t640359,19,45,11,11,0
2008,mp32,1,g,tk25658,1,n199383,22,42,7,6,6
2008,mp98,1,g,tk25676,2,t640376,19,42,9,7,7
2008,sw34,1,g,tk25698,2,e018362,23,53,9,6,6
2008,mp94,1,g,tk25709,1,,15,38,7,6,0
2008,sw120,1,g,tk25711,1,te79914,20,44,10,10,9
2008,ex14a,1,g,tk25745,1,tc59612,25,,10,8,0
2008,b188,1,g,tk25769,2,tk27150,25,43,6,6,6
2008,mp52,1,g,tk25782,1,r639311,14,36,8,8,8
2008,b125,1,g,tk25796,2,te80069,25,47,9,8,0
2008,o68,1,g,tk25841,2,tc59500,15,37,7,7,7
2008,mp56,1,g,tk25848,2,r639309,25,44,6,6,6
2008,w105,1,g,tk25860,1,j644926,26,46,7,6,0
2008,w12,1,g,tk25863,1,ta15531,26,46,7,6,6
2008,w64a,1,g,tk25873,2,,14,35,9,8,0
2008,w63,1,g,tk25880,2,,21,43,8,7,7
2008,w26,1,g,tk25881,1,k578714,22,43,7,6,6
2008,cp22,1,g,tk25899,2,,,,6,,0
2008,nl31,1,g,tk25956,2,h300735,24,43,5,5,5
2008,hb3,1,g,tk25972,1,tj27302,23,45,9,9,9
2008,hc15,1,g,tk25986,2,tj25021,22,39,6,6,6
2008,p11,1,g,tk26041,2,tc59485,27,49,9,9,0
2008,ex10a,1,g,tk26061,2,tc58624,28,48,10,8,8
2008,ex14b,1,g,tk26067,1,tj27563,25,46,9,8,8
2008,b86,1,g,tk26071,1,t640100,21,41,7,7,7
2008,ex47,1,g,tk26078,2,n199990,26,46,7,6,6
2008,sw78,1,g,tk26079,2,tk27017,28,49,9,9,9
2008,cp40,1,g,tk26113,2,tc58235,,45,6,6,6
2008,b16,1,g,tk26131,1,x235605,26,45,8,8,8
2008,ex90,1,g,tk26133,1,tj27613,29,50,11,10,9
2008,sw133,1,g,tk26156,2,t640371,28,51,10,9,7
2008,cp16,1,g,tk26172,1,tc58046,23,47,8,6,6
2008,ex19,1,g,tk26181,1,v260986,21,44,10,8,8
2008,w83,1,g,tk26233,2,tb26600,15,40,8,8,8
2008,ex41c,1,g,tk26235,1,t640604,35,52,6,3,1
2008,b79,1,g,tk26250,1,tk27426,24,47,10,9,0
2008,cp37,1,g,tk26257,1,tk27611,18,38,8,8,8
2008,cp9,1,g,tk26287,2,r639243,30,50,8,8,8
2008,ex48,1,g,tk26300,1,tc59842,42,59,8,7,3
2008,cp31,1,g,tk26310,2,n199638,25,47,8,7,0
2008,o56,1,g,tk26331,2,tk26332,27,48,10,3,0
2008,o56,1,g,tk26332,1,tk26331,27,48,10,3,0
2008,o27,1,g,tk26344,2,tj27463,24,48,11,11,7
2008,w80,1,g,tk26353,1,t642471,20,44,8,7,7
2008,o109,1,g,tk26382,2,tk27681,27,50,10,9,5
2008,w95,1,g,tk26521,2,te80317,11,34,9,8,8
2008,sw113,1,g,tk26531,2,,,56,8,6,6
2008,w4b,1,g,tk26542,1,tc58100,37,54,6,2,0
2008,w1,1,g,tk26581,2,,24,46,9,7,0
2008,o39,1,g,tk26616,2,f459762,26,47,10,7,7
2008,p1,1,g,tk26637,2,t640392,29,50,9,7,6
2008,mp84,1,g,tk26716,2,t176961,29,47,6,6,6
2008,c15,1,g,tk26893,2,h300043,28,49,9,8,8
2008,b189,1,g,tk26899,2,x235607,26,46,9,9,6
2008,sw12,1,g,tk26910,1,e018360,31,51,8,7,0
2008,o69,1,g,tk26923,2,tk27588,17,42,8,7,7
2008,cp6,1,g,tk26931,2,,21,44,10,10,0
2008,o43,1,g,tk26952,2,,18,38,9,9,9
2008,w75,1,g,tk26967,1,j644924,27,46,7,7,7
2008,cp5a,1,g,tk26979,2,k578723,28,48,7,7,6
2008,w40,1,g,tk26980,2,,25,,13,,0
2008,b63,1,g,tk26987,2,x235608,25,46,8,8,8
2008,c152,1,g,tk26991,2,,13,34,9,6,6
2008,sw112,1,g,tk26998,1,e018348,10,32,9,6,6
2008,o75,1,g,tk26998,2,r639126,16,38,8,8,8
2008,sw78,1,g,tk27017,1,tk26079,28,49,9,9,9
2008,p15,1,g,tk27018,1,n199704,24,47,10,8,0
2008,sw47,1,g,tk27019,1,tb26824,37,57,9,9,0
2008,sw101,1,g,tk27031,1,tk27442,27,46,6,5,5
2008,o103,1,g,tk27048,2,tc59159,,50,11,9,0
2008,p9,1,g,tk27056,1,tc59307,27,46,8,8,8
2008,b20,1,g,tk27058,1,tk27148,17,37,7,5,5
2008,mp34a,1,g,tk27125,2,tj26685,27,47,8,8,8
2008,b217,1,g,tk27141,1,tj27682,25,44,8,8,7
2008,b20,1,g,tk27148,2,tk27058,17,37,7,5,5
2008,b195,1,g,tk27149,1,t640099,,72,6,3,0
2008,b225,1,g,tk27149,1,t640099,14,39,8,8,0
2008,b188,1,g,tk27150,1,tk25769,25,43,6,6,6
2008,b222,1,g,tk27163,1,tj25799,25,47,9,9,0
2008,c14,1,g,tk27169,2,tb27128,15,35,7,6,6
2008,sw35,1,g,tk27170,2,tb27233,27,48,9,9,9
2008,sw88,1,g,tk27250,1,tc58932,,48,6,5,5
2008,o52,1,g,tk27252,2,e018357,24,46,8,7,7
2008,o4,1,g,tk27253,2,tc59929,25,46,6,6,6
2008,cp41,1,g,tk27297,2,n199982,15,36,8,8,8
2008,ex59,1,g,tk27405,2,j644805,28,49,10,10,10
2008,w54,1,g,tk27410,2,k578719,23,44,8,6,6
2008,ex51d,1,g,tk27423,2,t177659,24,46,10,10,10
2008,b79,1,g,tk27426,2,tk26250,24,47,10,9,0
2008,o60,1,g,tk27438,2,,14,36,8,7,7
2008,sw101,1,g,tk27442,2,tk27031,27,46,6,5,5
2008,o75a,1,g,tk27475,2,,17,39,8,7,0
2008,o116,1,g,tk27488,1,tb27268,17,36,5,5,5
2008,sw114,1,g,tk27505,2,tc59340,,70,4,4,2
2008,sw116,1,g,tk27505,2,tc59340,17,40,8,8,0
2008,o70,1,g,tk27537,2,vr98214,24,45,10,10,10
2008,w22,1,g,tk27538,1,k578717,18,39,8,8,8
2008,o53,1,g,tk27555,2,r639263,23,46,8,8,8
2008,o69,1,g,tk27588,1,tk26923,17,42,8,7,7
2008,cp37,1,g,tk27611,2,tk26257,18,38,8,8,8
2008,p6,1,g,tk27631,1,t640375,30,52,12,9,3
2008,o109,1,g,tk27681,1,tk26382,27,50,10,9,5
2008,o94,1,g,tk27746,2,e018359,28,48,6,4,0
2008,c23,1,g,tk27757,2,tb27296,18,39,7,6,6
2008,o82,1,g,tk27758,1,tc59320,19,40,7,6,6
2008,sw125,1,g,tk27784,2,t177000,30,49,7,7,7
2008,ex43d,1,g,tk27821,1,n199485,27,52,13,13,3
2008,sw31,1,g,tk27850,1,n199430,30,52,10,8,3
2008,sw102,1,g,tk27855,2,t640802,20,45,9,8,6
2008,o58,1,g,tk27856,2,t640706,,59,7,5,5
2008,o59,1,g,tk27856,2,,19,,8,,0
2008,b10,1,g,tk27867,2,x235604,16,44,9,7,7
2008,sw117,1,g,tk27889,2,ve32643,30,50,9,8,8
2008,o37,1,g,tk27922,2,,26,47,7,7,0
2008,b79a,1,g,tk27930,2,x235606,26,45,6,4,0
2008,w42,1,g,v260952,2,tj27501,27,47,8,7,7
2008,w38,1,g,v260961,2,ta16663,28,49,10,9,9
2008,w104,1,g,v260980,1,tb26377,15,41,11,10,10
2008,ex19,1,g,v260986,2,tk26181,21,44,10,8,8
2008,w18,1,g,v260994,2,tc58837,26,45,9,9,9
2008,ww64,1,g,v547826,1,t640515,25,45,8,6,6
2008,ch62,1,g,v687508,1,t177992,28,47,8,7,7
2008,wb14,1,g,v687521,1,h300753,11,43,9,9,9
2008,ex67,1,g,ve32609,1,n199954,34,54,9,8,3
2008,o119,1,g,ve32612,2,tj24169,25,46,9,9,9
2008,w62,1,g,ve32624,1,tj24022,31,51,9,4,0
2008,sw43,1,g,ve32625,2,t640335,37,55,7,7,0
2008,sw117,1,g,ve32643,1,tk27889,30,50,9,8,8
2008,w27,2,g,ve32654,1,j644931,31,49,7,5,4
2008,o75d,1,g,ve32659,1,tb27445,25,43,6,6,6
2008,c126,1,g,vf3401,1,t177715,25,44,8,8,8
2008,ex52,1,g,vf63055,1,t176977,30,50,9,8,8
2008,b116,1,g,vf63499,1,t640011,24,43,7,7,7
2008,o107,2,g,vf63835,2,f459766,24,47,11,7,7
2008,sw129,1,g,vf63955,2,n199466,23,46,10,8,8
2008,ex45,1,g,vn57381,2,,24,45,9,7,0
2008,o113,1,g,vr91221,2,r639132,24,48,9,9,9
2008,c107,1,g,vr98050,2,ta15355,15,38,7,7,7
2008,o76,1,g,vr98182,2,t640821,27,48,9,9,9
2008,o70,1,g,vr98214,1,tk27537,24,45,10,10,10
2008,c112,1,g,vr98260,1,tb27284,25,46,7,7,7
2008,ex79,1,g,vt33693,1,n199948,32,52,9,9,4
2008,sp19,1,g,vt43871,2,t640136,14,37,9,6,6
2008,ww62,1,g,vt43874,1,r156297,13,36,9,,0
2008,ww11,1,g,x235308,1,tj25040,18,46,3,3,3
2008,b161,1,g,x235601,2,t640080,16,42,7,4,4
2008,b229,1,g,x235602,2,x235603,22,43,7,7,7
2008,b229,1,g,x235603,1,x235602,22,43,7,7,7
2008,b10,1,g,x235604,1,tk27867,16,44,9,7,7
2008,b16,1,g,x235605,2,tk26131,26,45,8,8,8
2008,b79a,1,g,x235606,1,tk27930,26,45,6,4,0
2008,b189,1,g,x235607,1,tk26899,26,46,9,9,6
2008,b63,1,g,x235608,1,tk26987,25,46,8,8,8
2008,b77,1,g,x235609,2,t640097,31,50,8,7,7
2008,b36,1,g,x235610,1,t640096,28,50,8,8,5
2008,b92,1,g,x235611,2,n199398,26,51,8,6,0
2008,b70,1,g,x235612,1,x235614,35,52,6,6,0
2008,b147,1,g,x235613,1,r639487,33,52,7,6,0
2008,b70,1,g,x235614,2,x235612,35,52,6,6,0
2008,b76,1,g,x235615,2,tc58631,36,53,8,8,3
2008,b5,1,g,x235616,2,x235617,34,56,9,7,0
2008,b5,1,g,x235617,1,x235616,34,56,9,7,0
2009,b217,1,b,c695914,2,v729977,12,46,15,12,12
2009,cp3,1,b,e018386,1,,15,38,11,11,10
2009,ex26,1,b,f459780,1,,10,35,13,13,11
2009,w20,1,b,f459784,1,x663233,9,33,12,12,12
2009,ex100,1,b,f459787,1,n200992,10,36,14,14,9
2009,o42,1,b,f952448,2,v259444,9,34,11,10,9
2009,ex1,1,b,j644830,1,,11,33,12,12,11
2009,ex80,1,b,j644885,2,x237695,13,39,13,13,11
2009,ex2,1,b,j644897,2,j745347,13,40,14,14,13
2009,o38a,1,b,j745323,1,v259607,15,36,10,9,9
2009,o18,1,b,j745324,2,x238106,14,35,10,10,10
2009,o58,1,b,j745325,1,v728571,7,33,12,11,8
2009,o229,1,b,j745326,1,t643844,12,37,14,14,13
2009,o68,1,b,j745327,2,x237089,13,34,11,11,10
2009,mp55,1,b,j745328,2,x235110,6,28,12,12,12
2009,cp139,1,b,j745329,1,,13,36,11,11,0
2009,cp138,1,b,j745330,2,j745340,16,39,11,7,7
2009,cp137,1,b,j745331,2,j745336,12,36,12,12,12
2009,cp22,1,b,j745332,1,j745338,11,36,12,10,10
2009,cp34,1,b,j745333,1,,13,35,11,11,0
2009,cp141,1,b,j745334,2,,10,36,14,14,14
2009,ex58,1,b,j745335,2,,12,40,12,12,7
2009,cp137,1,b,j745336,1,j745331,12,36,12,12,12
2009,ex56,1,b,j745337,2,v259027,19,40,9,9,0
2009,cp22,1,b,j745338,2,j745332,11,36,12,10,10
2009,cp28,1,b,j745339,1,v261441,13,35,11,11,11
2009,cp138,1,b,j745340,1,j745330,16,39,11,7,7
2009,cp113,1,b,j745341,1,,13,35,10,10,11
2009,cp104,1,b,j745342,1,v260724,11,38,13,12,12
2009,w14,1,b,j745343,1,v259827,8,32,13,10,8
2009,cp112,1,b,j745344,2,v260599,16,39,11,11,11
2009,ex66,1,b,j745345,2,n199934,16,37,10,10,9
2009,ex43b,1,b,j745346,2,j745358,12,38,13,13,0
2009,ex2,1,b,j745347,1,j644897,13,40,14,14,13
2009,o251,1,b,j745348,2,v259544,15,41,13,13,13
2009,ex40,1,b,j745349,2,,20,44,11,11,11
2009,ex45,1,b,j745350,2,j745357,17,43,12,12,0
2009,ex39a,1,b,j745351,1,j745352,16,41,11,11,8
2009,ex39a,1,b,j745352,2,j745351,16,41,11,11,8
2009,ex8a,1,b,j745353,2,x239594,15,37,10,10,9
2009,ex8,1,b,j745354,1,v260647,14,40,14,12,11
2009,ex31,1,b,j745355,2,v728902,13,38,13,11,11
2009,ex11,1,b,j745356,2,j745365,14,37,12,12,12
2009,ex45,1,b,j745357,1,j745350,17,43,12,12,0
2009,ex43b,1,b,j745358,1,j745346,12,38,13,13,0
2009,ex37,1,b,j745359,2,v261473,10,36,13,13,11
2009,ex38,1,b,j745360,2,,13,37,11,11,11
2009,ex6,1,b,j745361,1,j745362,11,37,12,12,11
2009,ex6,1,b,j745362,2,j745361,11,37,12,12,11
2009,ex12,1,b,j745363,1,x237523,19,43,10,9,10
2009,ex13,1,b,j745364,2,,12,37,14,13,10
2009,ex11,1,b,j745365,1,j745356,14,37,12,12,12
2009,ex13a,1,b,j745366,2,v260709,13,36,13,13,10
2009,ex116,1,b,j745367,2,x238053,17,40,11,11,10
2009,w91,1,b,j745368,2,x663244,11,33,10,10,10
2009,ex104,1,b,j745369,2,v729614,11,38,14,14,7
2009,w3,1,b,j745370,2,v260715,11,33,11,11,12
2009,w18,1,b,j745371,1,x661796,27,39,7,7,7
2009,w27,1,b,j745372,1,x661798,14,39,13,13,12
2009,o206,1,b,j745386,2,x238101,10,33,11,11,10
2009,mp26,1,b,j745398,2,,20,42,10,10,4
2009,mp66,1,b,j745399,2,t640750,9,32,11,9,9
2009,mp88,1,b,k578074,1,v728335,15,40,12,11,10
2009,mp29,1,b,k578081,2,,22,45,9,9,5
2009,b204,1,b,k578091,2,,17,40,12,12,12
2009,c60,1,b,k578294,2,,14,36,10,10,7
2009,c125,1,b,k578295,2,v261155,12,37,13,12,12
2009,c104,1,b,k578296,2,,13,36,11,11,9
2009,c160b,1,b,k578297,2,x237876,15,36,9,9,8
2009,c114,1,b,k578298,2,x238223,11,34,11,11,11
2009,c106,1,b,k578299,2,,8,33,11,11,9
2009,c11,1,b,k578300,2,v261135,13,38,14,14,0
2009,ex57,1,b,k578703,1,t177756,13,35,10,9,7
2009,mp31,1,b,k578740,1,t640735,13,35,11,11,11
2009,mp57,1,b,k578768,2,r639446,10,34,12,12,11
2009,mp45,1,b,k578779,1,t640739,26,46,10,10,10
2009,ex43e,1,b,k578936,1,v729512,16,43,12,11,9
2009,c42,1,b,n199450,1,v729986,10,37,14,7,7
2009,cp157,1,b,n199516,2,x661791,19,44,10,10,8
2009,w103,1,b,n199528,2,x663250,6,32,12,11,9
2009,ex81a,1,b,n199601,1,t640603,14,37,12,11,11
2009,o105,1,b,n199662,1,x238069,15,42,14,14,12
2009,o259,1,b,n199665,1,,13,38,13,13,11
2009,ex66,1,b,n199934,1,j745345,16,37,10,10,9
2009,ex41c,1,b,n199952,2,,13,36,12,12,9
2009,ex49a,1,b,n199956,2,,17,44,12,12,0
2009,o44,1,b,n199966,1,v729388,12,36,12,12,11
2009,ex100,1,b,n200992,2,f459787,10,36,14,14,9
2009,w24,1,b,p439596,2,t176811,5,29,12,12,11
2009,mp70,1,b,p439637,2,,10,34,11,11,11
2009,cp135,1,b,p439651,2,v729900,12,36,12,12,12
2009,ex39,1,b,p439662,2,x237533,14,39,11,1,0
2009,w39,1,b,p439685,1,x663213,6,32,13,12,11
2009,mp61,1,b,p806978,1,r639490,8,32,13,12,11
2009,cp144,1,b,p808430,1,r639123,15,39,12,11,0
2009,w75,1,b,p810442,2,v260707,9,35,14,14,9
2009,cp144,1,b,r639123,2,p808430,15,39,12,11,0
2009,w85,1,b,r639197,1,v729633,8,33,15,15,14
2009,b94,1,b,r639406,2,,5,32,13,13,0
2009,mp57,1,b,r639446,1,k578768,10,34,12,12,11
2009,mp80,1,b,r639448,1,x663256,12,36,14,13,13
2009,b131,1,b,r639475,1,x661739,18,39,8,7,7
2009,b227,1,b,r639476,2,r639480,10,34,12,12,11
2009,b227,1,b,r639480,1,r639476,10,34,12,12,11
2009,b98,1,b,r639485,2,v728455,14,37,12,12,6
2009,mp61,1,b,r639490,2,p806978,8,32,13,12,11
2009,b140,1,b,t176159,2,,23,45,8,8,5
2009,b25,1,b,t176543,2,t176798,12,35,12,12,11
2009,o261,1,b,t176687,1,v729842,24,47,9,9,8
2009,sw80a,1,b,t176699,2,,18,41,10,9,4
2009,b25,1,b,t176798,1,t176543,12,35,12,12,11
2009,w24,1,b,t176811,1,p439596,5,29,12,12,11
2009,ex127,1,b,t176905,1,x663245,12,35,11,9,10
2009,c152,1,b,t176950,2,v259416,9,31,10,9,9
2009,mp51,1,b,t176952,1,x661799,14,37,10,10,9
2009,sw86,1,b,t176967,2,,20,39,8,8,7
2009,o212,1,b,t177411,2,,8,31,10,8,6
2009,o83,1,b,t177678,2,v261102,13,35,11,11,11
2009,ex57,1,b,t177756,2,k578703,13,35,10,9,7
2009,ex115,1,b,t177757,2,x663249,11,36,14,13,12
2009,c153,1,b,t177762,1,t177772,14,35,10,10,8
2009,c24a,1,b,t177763,1,x663227,14,34,10,10,10
2009,c36,1,b,t177764,1,x235190,14,38,12,11,11
2009,c153,1,b,t177772,2,t177762,14,35,10,10,8
2009,b22,1,b,t550026,1,v261879,10,34,11,11,10
2009,o230,1,b,t640083,1,,12,36,12,12,11
2009,mp91,1,b,t640252,1,v261606,11,32,10,10,10
2009,ex81a,1,b,t640603,2,n199601,14,37,12,11,11
2009,w63,1,b,t640644,2,x237719,13,37,12,12,1
2009,ex75a,1,b,t640646,2,,18,44,12,12,9
2009,w49,1,b,t640713,2,,9,,1,,0
2009,sw122,1,b,t640714,2,t640725,13,38,13,13,10
2009,o74,1,b,t640722,1,v260643,13,37,12,10,3
2009,sw122,1,b,t640725,1,t640714,13,38,13,13,10
2009,mp31,1,b,t640735,2,k578740,13,35,11,11,11
2009,mp45,1,b,t640739,2,k578779,26,46,10,10,10
2009,mp66,1,b,t640750,1,j745399,9,32,11,9,9
2009,b96,1,b,t640764,2,x237555,15,41,14,14,13
2009,mp93,1,b,t640770,2,t640771,18,38,9,9,9
2009,mp93,1,b,t640771,1,t640770,18,38,9,9,9
2009,b151,1,b,t640784,1,x661191,26,48,9,9,8
2009,b173,1,b,t640785,2,t640786,12,33,9,9,9
2009,b173,1,b,t640786,1,t640785,12,33,9,9,9
2009,p113,1,b,t640792,2,v260864,15,39,12,12,12
2009,c3a,1,b,t641393,1,v260054,12,35,11,11,11
2009,w104,1,b,t641790,1,x663246,11,35,12,12,12
2009,o4,1,b,t642861,2,v729836,12,36,13,13,13
2009,b88,1,b,t642884,2,,12,35,10,10,9
2009,w96,1,b,t642985,2,v260981,9,30,9,9,10
2009,w58,1,b,t643506,2,v729950,23,46,8,7,8
2009,w25,1,b,t643514,2,x663240,13,35,10,10,10
2009,ex122,1,b,t643516,2,x237480,14,37,11,10,7
2009,w34,1,b,t643588,2,x663212,6,32,12,12,10
2009,c145,1,b,t643598,1,x235186,10,33,12,12,12
2009,b57,1,b,t643650,2,v729867,16,37,10,10,8
2009,o229,1,b,t643844,2,j745326,12,37,14,14,13
2009,p108,1,b,t643889,1,v261753,11,33,11,11,11
2009,c101,1,b,t643910,1,v729799,10,34,12,11,0
2009,sw49,1,b,t643923,2,v260739,18,42,12,10,10
2009,sw121,1,b,v259015,1,x663221,9,34,11,10,8
2009,ex56,1,b,v259027,1,j745337,19,40,9,9,0
2009,mp11,1,b,v259055,1,,11,38,15,15,13
2009,w66,1,b,v259114,2,x663230,10,32,11,10,9
2009,cp127,1,b,v259137,1,,15,38,12,11,11
2009,o80,1,b,v259193,1,x237053,12,37,13,13,10
2009,p106,1,b,v259214,1,,10,34,12,12,12
2009,sw56,1,b,v259236,1,x661778,26,47,9,9,0
2009,c130,1,b,v259306,1,v729905,5,31,13,13,12
2009,c12,1,b,v259347,2,v729800,6,30,12,11,11
2009,c152,1,b,v259416,1,t176950,9,31,10,9,9
2009,o42,1,b,v259444,1,f952448,9,34,11,10,9
2009,o251,1,b,v259544,1,j745348,15,41,13,13,13
2009,c9,1,b,v259561,1,x663202,8,31,11,11,11
2009,o24,1,b,v259577,1,x661748,16,39,11,11,11
2009,ex35a,1,b,v259591,1,v259783,14,39,13,7,7
2009,c61,1,b,v259598,1,x238014,18,38,10,8,8
2009,o38a,1,b,v259607,2,j745323,15,36,10,9,9
2009,ex35a,1,b,v259783,2,v259591,14,39,13,7,7
2009,b184,1,b,v259798,1,v729862,17,39,9,9,9
2009,b142a,1,b,v259800,2,x237585,11,35,12,11,10
2009,w14,1,b,v259827,2,j745343,8,32,13,10,8
2009,c162,1,b,v259945,1,,11,32,8,8,8
2009,c3a,1,b,v260054,2,t641393,12,35,11,11,11
2009,o41,1,b,v260487,2,x237203,12,37,13,13,13
2009,c157,1,b,v260493,1,x235185,9,30,11,10,10
2009,cp112,1,b,v260599,1,j745344,16,39,11,11,11
2009,o77,1,b,v260616,2,x663223,9,34,12,12,11
2009,o218,1,b,v260626,2,,37,,,,0
2009,o74,1,b,v260643,2,t640722,13,37,12,10,3
2009,ex8,1,b,v260647,2,j745354,14,40,14,12,11
2009,o28,1,b,v260678,2,,16,40,13,13,0
2009,c38,1,b,v260685,1,x237103,9,34,13,12,12
2009,cp122,1,b,v260694,1,x661792,17,41,11,11,11
2009,ex88,1,b,v260695,2,x661754,18,43,15,15,11
2009,ex33,1,b,v260703,1,,13,38,15,15,13
2009,w36,1,b,v260706,2,v728967,9,33,12,12,11
2009,w75,1,b,v260707,1,p810442,9,35,14,14,9
2009,ex13a,1,b,v260709,1,j745366,13,36,13,13,10
2009,w3,1,b,v260715,1,j745370,11,33,11,11,12
2009,cp104,1,b,v260724,2,j745342,11,38,13,12,12
2009,cp102,1,b,v260726,1,v620725,11,38,12,12,11
2009,ex84,1,b,v260732,2,v260899,16,40,13,13,13
2009,ex91,1,b,v260734,2,x661753,19,45,10,10,9
2009,sw49,1,b,v260739,1,t643923,18,42,12,10,10
2009,o81,1,b,v260746,1,x663220,6,29,12,12,10
2009,w52,1,b,v260748,2,v729956,8,32,11,11,0
2009,b187,1,b,v260749,2,v260750,17,40,11,9,8
2009,b187,1,b,v260750,1,v260749,17,40,11,9,8
2009,b194a,1,b,v260752,1,x661735,20,38,8,8,8
2009,b199,1,b,v260754,1,x661738,12,37,12,11,11
2009,mp83,1,b,v260755,1,v260756,12,36,13,13,13
2009,mp83,1,b,v260756,2,v260755,12,36,13,13,13
2009,b110,1,b,v260765,1,,8,30,11,11,10
2009,b211,1,b,v260766,2,,13,42,15,15,0
2009,sw85,1,b,v260769,1,,13,36,11,11,10
2009,p113,1,b,v260864,1,t640792,15,39,12,12,12
2009,o253,1,b,v260891,1,v729994,16,39,12,12,11
2009,o248,1,b,v260893,1,,14,41,16,16,14
2009,ex84,1,b,v260899,1,v260732,16,40,13,13,13
2009,w96,1,b,v260981,1,t642985,9,30,9,9,10
2009,o83,1,b,v261102,1,t177678,13,35,11,11,11
2009,cp109,1,b,v261131,2,x238705,13,38,13,13,13
2009,c49,1,b,v261133,2,x235160,13,34,10,10,10
2009,c11,1,b,v261135,1,k578300,13,38,14,14,0
2009,o201,1,b,v261140,2,v261458,11,33,10,10,9
2009,c125,1,b,v261155,1,k578295,12,37,13,12,12
2009,o203,1,b,v261170,1,v729997,12,35,12,12,0
2009,o260,1,b,v261189,2,v728616,19,43,9,8,7
2009,sw114,1,b,v261193,1,,28,46,7,6,6
2009,cp28,1,b,v261441,2,j745339,13,35,11,11,11
2009,o9,1,b,v261443,1,x661747,12,35,11,11,9
2009,o103,1,b,v261449,2,x238136,7,34,13,13,11
2009,o201,1,b,v261458,1,v261140,11,33,10,10,9
2009,ex37,1,b,v261473,1,j745359,10,36,13,13,11
2009,mp73,1,b,v261483,2,x237099,22,41,9,9,7
2009,o207,1,b,v261500,1,x663217,11,32,12,11,10
2009,mp91,1,b,v261606,2,t640252,11,32,10,10,10
2009,p108,1,b,v261753,2,t643889,11,33,11,11,11
2009,sw127,1,b,v261780,1,x663225,10,33,11,11,10
2009,b22,1,b,v261879,2,t550026,10,34,11,11,10
2009,cp102,1,b,v620725,2,v260726,11,38,12,12,11
2009,o209,1,b,v728034,2,,12,32,10,10,0
2009,sw38,1,b,v728129,2,x661773,16,37,10,10,10
2009,c31,1,b,v728223,1,x663201,5,29,11,10,9
2009,sw113,1,b,v728239,2,x237583,12,34,10,10,9
2009,mp88,1,b,v728335,2,k578074,15,40,12,11,10
2009,o3,1,b,v728362,2,x237694,7,37,14,14,12
2009,b98,1,b,v728455,1,r639485,14,37,12,12,6
2009,o58,1,b,v728571,2,j745325,7,33,12,11,8
2009,o260,1,b,v728616,1,v261189,19,43,9,8,7
2009,ex31,1,b,v728902,1,j745355,13,38,13,11,11
2009,o225,1,b,v728908,1,v729852,20,42,8,8,7
2009,w36,1,b,v728967,1,v260706,9,33,12,12,11
2009,mp63,1,b,v729009,1,x239396,14,36,9,9,6
2009,sw26,1,b,v729025,2,,13,35,11,11,9
2009,w38,1,b,v729119,1,x663242,7,33,13,13,13
2009,o60,1,b,v729385,1,x661752,18,39,8,7,5
2009,o44,1,b,v729388,2,n199966,12,36,12,12,11
2009,mp25,1,b,v729390,2,x235108,15,41,13,12,12
2009,p122,1,b,v729393,1,v729879,16,39,11,11,10
2009,b69,1,b,v729396,2,x661784,20,45,12,12,3
2009,sw130,1,b,v729441,1,,11,33,11,11,11
2009,o84,1,b,v729446,2,,19,44,14,14,14
2009,ex43e,1,b,v729512,2,k578936,16,43,12,11,9
2009,w209,1,b,v729612,2,,6,30,12,12,11
2009,ex104,1,b,v729614,1,j745369,11,38,14,14,7
2009,w79,1,b,v729631,1,v729952,12,33,7,7,7
2009,w85,1,b,v729633,2,r639197,8,33,15,15,14
2009,w207,1,b,v729638,1,x663251,13,35,11,11,11
2009,w72,2,b,v729672,2,x237294,14,36,12,12,0
2009,ex107,1,b,v729700,2,x239562,12,38,15,15,14
2009,c105,1,b,v729794,2,,11,34,11,11,9
2009,c101,1,b,v729799,2,t643910,10,34,12,11,0
2009,c12,1,b,v729800,1,v259347,6,30,12,11,11
2009,o4,1,b,v729836,1,t642861,12,36,13,13,13
2009,o30a,1,b,v729839,1,v729996,9,35,13,13,12
