SAFE CODE,Oak,Area,Oak ID,X,Y,DBH,Health,Date,Surveyor,GPS,Nest box,Accuracy,Fungus,Unique reference ID,SAFE CODE 2
5076,5076,C,C98,446234.7,206675.4,61,1,23/02/2011,Mark,2,,<4,,23-Mark-C98,5076
5077,5077,C,C99,446229.7,206674.4,43,2,23/02/2011,Mark,2,,<4,,23-Mark-C99,5077
5078,5078,C,C100,446243.7,206676.4,60,1,23/02/2011,Mark,2,,<4,,23-Mark-C100,5078
5079,5079,C,C101,446251.7,206674.4,76,1,23/02/2011,Mark,2,C7,<4,,23-Mark-C101,5079
5080,5080,C,C102,446262.7,206691.4,64,1,23/02/2011,Mark,2,,<4,,23-Mark-C102,5080
5081,5081,C,C103,446221.7,206701.4,100,2,23/02/2011,Mark,2,C107,<4,,23-Mark-C103,5081
5082,5082,C,C104,446268.7,206723.4,83,2,23/02/2011,Mark,2,,<4,,23-Mark-C104,5082
5083,5083,C,C105,446266.7,206724.4,54,1,23/02/2011,Mark,2,,<4,,23-Mark-C105,5083
5084,5084,C,C106,446255.7,206748.4,82,1,23/02/2011,Mark,2,,<4,,23-Mark-C106,5084
5085,5085,C,C107,446255.7,206753.4,63,1,23/02/2011,Mark,2,,<4,,23-Mark-C107,5085
5086,5086,C,C108,446259.7,206764.4,48,3,23/02/2011,Mark,2,,<4,,23-Mark-C108,5086
5087,5087,C,C109,446269.7,206773.4,77,2,23/02/2011,Mark,2,,<4,,23-Mark-C109,5087
5088,5088,C,C110,446274.7,206783.4,49,2,23/02/2011,Mark,2,,<4,,23-Mark-C110,5088
5089,5089,C,C111,446282.7,206779.4,62,1,23/02/2011,Mark,2,C5,<4,,23-Mark-C111,5089
5090,5090,C,C112,446290.7,206802.4,74,2,23/02/2011,Mark,2,,<4,,23-Mark-C112,5090
5091,5091,C,C113,446286.7,206812.4,51,2,23/02/2011,Mark,2,,<4,,23-Mark-C113,5091
5092,5092,C,C114,446286.7,206812.4,41,1,23/02/2011,Mark,2,,<4,,23-Mark-C114,5092
5093,5093,C,C115,446288.7,206824.4,61,1,23/02/2011,Mark,2,C104,<4,,23-Mark-C115,5093
5094,5094,C,C116,446295.7,206817.4,60,1,23/02/2011,Mark,2,,<4,,23-Mark-C116,5094
5095,5095,C,C117,446293.7,206815.4,47,2,23/02/2011,Mark,2,,<4,,23-Mark-C117,5095
5096,5096,C,C118,446296.7,206820.4,51,2,23/02/2011,Mark,2,,<4,,23-Mark-C118,5096
5097,5097,C,C119,446296.7,206810.4,47,1,23/02/2011,Mark,2,,<4,,23-Mark-C119,5097
5098,5098,C,C120,446303.7,206819.4,58,1,23/02/2011,Mark,2,,<4,,23-Mark-C120,5098
5099,5099,C,C121,446304.7,206818.4,34,1,23/02/2011,Mark,2,,<4,,23-Mark-C121,5099
5100,5100,C,C122,446297.7,206834.4,67,2,23/02/2011,Mark,2,,<4,,23-Mark-C122,5100
5101,5101,C,C123,446302.7,206838.4,64,1,23/02/2011,Mark,2,,<4,,23-Mark-C123,5101
5102,5102,C,C124,446315.0,206845.0,58,5,23/02/2011,Mark,2,,<4,,23-Mark-C124,5102
5103,5103,C,C125,446295.7,206846.4,55,1,23/02/2011,Mark,2,,<4,,23-Mark-C125,5103
5104,5104,C,C126,446284.7,206845.4,34,1,23/02/2011,Mark,2,,<4,,23-Mark-C126,5104
5105,5105,C,C127,446286.0,206849.0,48,5,23/02/2011,Mark,2,,<4,,23-Mark-C127,5105
5106,5106,C,C128,446279.7,206847.4,57,1,23/02/2011,Mark,2,,<4,,23-Mark-C128,5106
5107,5107,C,C129,446279.7,206857.4,51,1,23/02/2011,Mark,2,,<4,,23-Mark-C129,5107
5108,5108,C,C130,446283.7,206847.4,35,1,23/02/2011,Mark,2,,<4,,23-Mark-C130,5108
5109,5109,C,C131,446280.7,206845.4,41,1,23/02/2011,Mark,2,,<4,,23-Mark-C131,5109
5110,5110,C,C132,446298.7,206854.4,76,2,23/02/2011,Mark,2,C3a,<4,,23-Mark-C132,5110
5111,5111,C,C133,446314.7,206847.4,50,2,23/02/2011,Mark,2,C3,<4,,23-Mark-C133,5111
5112,5112,C,C134,446326.7,206860.4,69,1,23/02/2011,Mark,2,,<4,,23-Mark-C134,5112
5113,5113,C,C135,446306.7,206869.4,55,2,23/02/2011,Mark,2,,<4,,23-Mark-C135,5113
5114,5114,C,C136,446300.7,206869.4,62,1,23/02/2011,Mark,2,,<4,,23-Mark-C136,5114
5115,5115,C,C137,446293.7,206871.4,67,2,23/02/2011,Mark,2,,<4,,23-Mark-C137,5115
5116,5116,C,C138,446283.7,206874.4,44,1,23/02/2011,Mark,2,,<4,,23-Mark-C138,5116
5117,5117,C,C139,446295.7,206876.4,53,1,23/02/2011,Mark,2,,<4,,23-Mark-C139,5117
5118,5118,C,C140,446301.7,206876.4,44,2,23/02/2011,Mark,2,,<4,,23-Mark-C140,5118
5119,5119,C,C141,446307.7,206891.4,120,2,23/02/2011,Mark,2,,<4,,23-Mark-C141,5119
5120,5120,C,C142,446316.7,206898.4,67,3,23/02/2011,Mark,2,C102,<4,,23-Mark-C142,5120
5121,5121,C,C143,446314.7,206878.4,63,2,23/02/2011,Mark,2,,<4,,23-Mark-C143,5121
5122,5122,C,C144,446325.7,206870.4,60,1,23/02/2011,Mark,2,,<4,,23-Mark-C144,5122
5123,5123,C,C145,446333.7,206897.4,61,1,23/02/2011,Mark,2,,<4,,23-Mark-C145,5123
5124,5124,C,C146,446323.7,206931.4,118,1,23/02/2011,Mark,2,C101,<4,,23-Mark-C146,5124
5125,5125,C,C147,446341.7,206959.4,85,1,23/02/2011,Mark,2,,<4,,23-Mark-C147,5125
5126,5126,C,C148,446360.7,206901.4,76,1,23/02/2011,Mark,2,,<4,,23-Mark-C148,5126
5127,5127,C,C149,446369.7,206898.4,73,1,23/02/2011,Mark,2,,<4,,23-Mark-C149,5127
5128,5128,C,C150,446370.7,206899.4,53,1,23/02/2011,Mark,2,,<4,,23-Mark-C150,5128
5129,5129,C,C151,446349.7,206900.4,62,1,23/02/2011,Mark,2,,<4,,23-Mark-C151,5129
5130,5130,C,C152,446342.7,206883.4,60,2,23/02/2011,Mark,2,,<4,,23-Mark-C152,5130
5131,5131,C,C153,446349.7,206873.4,68,1,23/02/2011,Mark,2,,<4,,23-Mark-C153,5131
5132,5132,C,C154,446352.7,206867.4,79,1,23/02/2011,Mark,2,,<4,,23-Mark-C154,5132
5133,5133,C,C155,446351.7,206882.4,67,2,23/02/2011,Mark,2,,<4,,23-Mark-C155,5133
5134,5134,C,C156,446383.7,206887.4,45,1,23/02/2011,Mark,2,,<4,,23-Mark-C156,5134
5135,5135,C,C157,446382.7,206884.4,44,1,23/02/2011,Mark,2,,<4,,23-Mark-C157,5135
5136,5136,C,C158,446370.7,206877.4,59,2,23/02/2011,Mark,2,C24a,<4,,23-Mark-C158,5136
5137,5137,C,C159,446370.7,206877.4,43,1,23/02/2011,Mark,2,,<4,,23-Mark-C159,5137
5138,5138,C,C160,446351.7,206865.4,48,1,23/02/2011,Mark,2,,<4,,23-Mark-C160,5138
5139,5139,C,C161,446337.7,206872.4,75,2,23/02/2011,Mark,2,,<4,,23-Mark-C161,5139
5140,5140,C,C162,446334.7,206856.4,64,1,23/02/2011,Mark,2,,<4,,23-Mark-C162,5140
5141,5141,C,C163,446325.7,206842.4,62,1,23/02/2011,Mark,2,,<4,,23-Mark-C163,5141
5142,5142,C,C164,446326.7,206841.4,63,1,23/02/2011,Mark,2,,<4,,23-Mark-C164,5142
5143,5143,C,C165,446336.7,206843.4,55,1,23/02/2011,Mark,2,C103,<4,,23-Mark-C165,5143
5144,5144,C,C166,446343.7,206840.4,42,1,23/02/2011,Mark,2,,<4,,23-Mark-C166,5144
5145,5145,C,C167,446343.7,206840.4,52,1,23/02/2011,Mark,2,,<4,,23-Mark-C167,5145
5146,5146,C,C168,446349.0,206853.0,53,5,23/02/2011,Mark,2,,<4,,23-Mark-C168,5146
5147,5147,C,C169,446355.7,206843.4,80,1,23/02/2011,Mark,2,,<4,,23-Mark-C169,5147
5148,5148,C,C170,446368.7,206855.4,70,1,23/02/2011,Mark,2,,<4,,23-Mark-C170,5148
5149,5149,C,C171,446372.7,206844.4,72,1,23/02/2011,Mark,2,,<4,,23-Mark-C171,5149
5150,5150,C,C172,446380.7,206837.4,85,2,23/02/2011,Mark,2,,<4,,23-Mark-C172,5150
5151,5151,C,C173,446386.7,206813.4,41,1,23/02/2011,Mark,2,,<4,,23-Mark-C173,5151
